kgcid,groupname,country,year,relative_size,size,religion_1,religion_2
109,Afars,Ethiopia,1988,0.07,613174,Sunni Muslim,
109,Afars,Ethiopia,1989,0.06,633931,Sunni Muslim,
109,Afars,Ethiopia,1990,0.06,656064,Sunni Muslim,
109,Afars,Ethiopia,1991,0.06,679657,Sunni Muslim,
109,Afars,Ethiopia,1992,0.06,704503,Sunni Muslim,
109,Afars,Ethiopia,1993,0.06,730149,Sunni Muslim,
109,Afars,Ethiopia,1994,0.05,954631,Sunni Muslim,
109,Afars,Ethiopia,1995,0.05,986929,Sunni Muslim,
109,Afars,Ethiopia,1996,0.05,1018685,Sunni Muslim,
109,Afars,Ethiopia,1997,0.05,1050066,Sunni Muslim,
109,Afars,Ethiopia,1998,0.05,1081384,Sunni Muslim,
109,Afars,Ethiopia,1999,0.05,1113134,Sunni Muslim,
109,Afars,Ethiopia,2000,0.05,1145689,Sunni Muslim,
109,Afars,Ethiopia,2001,0.04,1179158,Sunni Muslim,
109,Afars,Ethiopia,2002,0.04,1213458,Sunni Muslim,
109,Afars,Ethiopia,2003,0.04,1248551,Sunni Muslim,
109,Afars,Ethiopia,2004,0.04,1284343,Sunni Muslim,
109,Afars,Ethiopia,2005,0.04,1320791,Sunni Muslim,
109,Afars,Ethiopia,2006,0.04,1357863,Sunni Muslim,
109,Afars,Ethiopia,2007,0.04,1395666,Sunni Muslim,
109,Afars,Ethiopia,2008,0.04,1434451,Sunni Muslim,
109,Afars,Ethiopia,2009,0.04,1474547,Sunni Muslim,
109,Afars,Ethiopia,2010,0.03,1516171,Sunni Muslim,
109,Afars,Ethiopia,2011,0.03,1559421,Sunni Muslim,
109,Afars,Ethiopia,2012,0.03,1604177,Sunni Muslim,
109,Afars,Ethiopia,2013,0.03,1650174,Sunni Muslim,
109,Afars,Ethiopia,2014,0.03,1697031,Sunni Muslim,
109,Afars,Ethiopia,2015,0.03,1744453,Sunni Muslim,
109,Afars,Ethiopia,2016,0.03,1792340,Sunni Muslim,
109,Afars,Ethiopia,2017,0.03,1840719,Sunni Muslim,
109,Afars,Ethiopia,2018,0.03,1889582,Sunni Muslim,
109,Afars,Ethiopia,2019,0.03,1938962,Sunni Muslim,
109,Afars,Ethiopia,2020,0.03,1988870,Sunni Muslim,
110,Basque,France,1963,0,190243,Catholic,
110,Basque,France,1964,0,192738,Catholic,
110,Basque,France,1965,0,194987,Catholic,
110,Basque,France,1966,0,196930,Catholic,
110,Basque,France,1967,0,198604,Catholic,
110,Basque,France,1968,0,200098,Catholic,
110,Basque,France,1969,0,201550,Catholic,
110,Basque,France,1970,0,203056,Catholic,
110,Basque,France,1971,0,204650,Catholic,
110,Basque,France,1972,0,206293,Catholic,
110,Basque,France,1973,0,207918,Catholic,
110,Basque,France,1974,0,209427,Catholic,
110,Basque,France,1975,0,210754,Catholic,
110,Basque,France,1976,0,211877,Catholic,
110,Basque,France,1977,0,212834,Catholic,
110,Basque,France,1978,0,213692,Catholic,
110,Basque,France,1979,0,214548,Catholic,
110,Basque,France,1980,0,215472,Catholic,
110,Basque,France,1981,0,216484,Catholic,
110,Basque,France,1982,0,217566,Catholic,
110,Basque,France,1983,0,218701,Catholic,
110,Basque,France,1984,0,219861,Catholic,
110,Basque,France,1985,0,221019,Catholic,
110,Basque,France,1986,0,222181,Catholic,
110,Basque,France,1987,0,223350,Catholic,
110,Basque,France,1988,0,224505,Catholic,
110,Basque,France,1989,0,225617,Catholic,
110,Basque,France,1990,0,226667,Catholic,
110,Basque,France,1991,0,227654,Catholic,
110,Basque,France,1992,0,228589,Catholic,
110,Basque,France,1993,0,229482,Catholic,
110,Basque,France,1994,0,230348,Catholic,
110,Basque,France,1995,0,231208,Catholic,
110,Basque,France,1996,0,232048,Catholic,
110,Basque,France,1997,0,232883,Catholic,
110,Basque,France,1998,0,233777,Catholic,
110,Basque,France,1999,0,234818,Catholic,
110,Basque,France,2000,0,236060,Catholic,
110,Basque,France,2001,0,237537,Catholic,
110,Basque,France,2002,0,239214,Catholic,
110,Basque,France,2003,0,241006,Catholic,
110,Basque,France,2004,0,242792,Catholic,
110,Basque,France,2005,0,244481,Catholic,
110,Basque,France,2006,0,246036,Catholic,
110,Basque,France,2007,0,247477,Catholic,
110,Basque,France,2008,0,248837,Catholic,
110,Basque,France,2009,0,250172,Catholic,
110,Basque,France,2010,0,251518,Catholic,
110,Basque,France,2011,0,252889,Catholic,
110,Basque,France,2012,0,254257,Catholic,
110,Basque,France,2013,0,255574,Catholic,
111,Corsicans,France,1966,0,196930,Catholic,
111,Corsicans,France,1967,0,198604,Catholic,
111,Corsicans,France,1968,0,200098,Catholic,
111,Corsicans,France,1969,0,201550,Catholic,
111,Corsicans,France,1970,0,203056,Catholic,
111,Corsicans,France,1971,0,204650,Catholic,
111,Corsicans,France,1972,0,206293,Catholic,
111,Corsicans,France,1973,0,207918,Catholic,
111,Corsicans,France,1974,0,209427,Catholic,
111,Corsicans,France,1975,0,210754,Catholic,
111,Corsicans,France,1976,0,211877,Catholic,
111,Corsicans,France,1977,0,212834,Catholic,
111,Corsicans,France,1978,0,213692,Catholic,
111,Corsicans,France,1979,0,214548,Catholic,
111,Corsicans,France,1980,0,215472,Catholic,
111,Corsicans,France,1981,0,216484,Catholic,
111,Corsicans,France,1982,0,217566,Catholic,
111,Corsicans,France,1983,0,218701,Catholic,
111,Corsicans,France,1984,0,219861,Catholic,
111,Corsicans,France,1985,0,221019,Catholic,
111,Corsicans,France,1986,0,222181,Catholic,
111,Corsicans,France,1987,0,223350,Catholic,
111,Corsicans,France,1988,0,224505,Catholic,
111,Corsicans,France,1989,0,225617,Catholic,
111,Corsicans,France,1990,0,226667,Catholic,
111,Corsicans,France,1991,0,227654,Catholic,
111,Corsicans,France,1992,0,228589,Catholic,
111,Corsicans,France,1993,0,229482,Catholic,
111,Corsicans,France,1994,0,230348,Catholic,
111,Corsicans,France,1995,0,231208,Catholic,
111,Corsicans,France,1996,0,232048,Catholic,
111,Corsicans,France,1997,0,232883,Catholic,
111,Corsicans,France,1998,0,233777,Catholic,
111,Corsicans,France,1999,0,234818,Catholic,
111,Corsicans,France,2000,0,236060,Catholic,
111,Corsicans,France,2001,0,237537,Catholic,
111,Corsicans,France,2002,0,239214,Catholic,
111,Corsicans,France,2003,0,241006,Catholic,
111,Corsicans,France,2004,0,242792,Catholic,
111,Corsicans,France,2005,0,244481,Catholic,
111,Corsicans,France,2006,0,246036,Catholic,
111,Corsicans,France,2007,0,247477,Catholic,
111,Corsicans,France,2008,0,248837,Catholic,
111,Corsicans,France,2009,0,250172,Catholic,
111,Corsicans,France,2010,0,251518,Catholic,
111,Corsicans,France,2011,0,252889,Catholic,
111,Corsicans,France,2012,0,254257,Catholic,
111,Corsicans,France,2013,0,255574,Catholic,
111,Corsicans,France,2014,0,256774,Catholic,
111,Corsicans,France,2015,0,257813,Catholic,
111,Corsicans,France,2016,0,258670,Catholic,
111,Corsicans,France,2017,0,259370,Catholic,
111,Corsicans,France,2018,0,259962,Catholic,
111,Corsicans,France,2019,0,260519,Catholic,
111,Corsicans,France,2020,0,261094,Catholic,
112,Bodos,India,1973,0,594770,Hinduism,Traditional
112,Bodos,India,1974,0,608803,Hinduism,Traditional
112,Bodos,India,1975,0,623103,Hinduism,Traditional
112,Bodos,India,1976,0,637630,Hinduism,Traditional
112,Bodos,India,1977,0,652409,Hinduism,Traditional
112,Bodos,India,1978,0,667500,Hinduism,Traditional
112,Bodos,India,1979,0,682995,Hinduism,Traditional
112,Bodos,India,1980,0,698953,Hinduism,Traditional
112,Bodos,India,1981,0,715385,Hinduism,Traditional
112,Bodos,India,1982,0,732239,Hinduism,Traditional
112,Bodos,India,1983,0,749429,Hinduism,Traditional
112,Bodos,India,1984,0,766833,Hinduism,Traditional
112,Bodos,India,1985,0,784360,Hinduism,Traditional
112,Bodos,India,1986,0,801975,Hinduism,Traditional
112,Bodos,India,1987,0,819682,Hinduism,Traditional
112,Bodos,India,1988,0,837469,Hinduism,Traditional
112,Bodos,India,1989,0,855335,Hinduism,Traditional
112,Bodos,India,1990,0,873278,Hinduism,Traditional
112,Bodos,India,1991,0,891273,Hinduism,Traditional
112,Bodos,India,1992,0,909307,Hinduism,Traditional
112,Bodos,India,1993,0,927404,Hinduism,Traditional
112,Bodos,India,1994,0,945602,Hinduism,Traditional
112,Bodos,India,1995,0,963923,Hinduism,Traditional
112,Bodos,India,1996,0,982365,Hinduism,Traditional
112,Bodos,India,1997,0,1000900,Hinduism,Traditional
112,Bodos,India,1998,0,1019484,Hinduism,Traditional
112,Bodos,India,1999,0,1038058,Hinduism,Traditional
112,Bodos,India,2000,0,1056576,Hinduism,Traditional
112,Bodos,India,2001,0,1075000,Hinduism,Traditional
112,Bodos,India,2002,0,1093317,Hinduism,Traditional
112,Bodos,India,2003,0,1111523,Hinduism,Traditional
112,Bodos,India,2004,0,1129623,Hinduism,Traditional
112,Bodos,India,2005,0,1147610,Hinduism,Traditional
112,Bodos,India,2006,0,1165486,Hinduism,Traditional
112,Bodos,India,2007,0,1183209,Hinduism,Traditional
112,Bodos,India,2008,0,1200670,Hinduism,Traditional
112,Bodos,India,2009,0,1217726,Hinduism,Traditional
112,Bodos,India,2010,0,1234281,Hinduism,Traditional
112,Bodos,India,2011,0,1250288,Hinduism,Traditional
112,Bodos,India,2012,0,1265780,Hinduism,Traditional
112,Bodos,India,2013,0,1280842,Hinduism,Traditional
112,Bodos,India,2014,0,1295601,Hinduism,Traditional
112,Bodos,India,2015,0,1310152,Hinduism,Traditional
112,Bodos,India,2016,0,1324517,Hinduism,Traditional
112,Bodos,India,2017,0,1338677,Hinduism,Traditional
112,Bodos,India,2018,0,1352642,Hinduism,Traditional
112,Bodos,India,2019,0,1366418,Hinduism,Traditional
112,Bodos,India,2020,0,1380004,Hinduism,Traditional
113,Kashmiri Hindus,India,1998,,,Hindu,
113,Kashmiri Hindus,India,1999,,,Hindu,
113,Kashmiri Hindus,India,2000,,,Hindu,
113,Kashmiri Hindus,India,2001,,,Hindu,
113,Kashmiri Hindus,India,2002,,,Hindu,
113,Kashmiri Hindus,India,2003,,,Hindu,
113,Kashmiri Hindus,India,2004,,,Hindu,
113,Kashmiri Hindus,India,2005,,,Hindu,
113,Kashmiri Hindus,India,2006,,,Hindu,
113,Kashmiri Hindus,India,2007,,,Hindu,
113,Kashmiri Hindus,India,2008,,,Hindu,
113,Kashmiri Hindus,India,2009,,,Hindu,
113,Kashmiri Hindus,India,2010,,,Hindu,
113,Kashmiri Hindus,India,2011,,,Hindu,
113,Kashmiri Hindus,India,2012,,,Hindu,
113,Kashmiri Hindus,India,2013,,,Hindu,
113,Kashmiri Hindus,India,2014,,,Hindu,
113,Kashmiri Hindus,India,2015,,,Hindu,
113,Kashmiri Hindus,India,2016,,,Hindu,
113,Kashmiri Hindus,India,2017,,,Hindu,
113,Kashmiri Hindus,India,2018,,,Hindu,
113,Kashmiri Hindus,India,2019,,,Hindu,
113,Kashmiri Hindus,India,2020,,,Hindu,
115,East Timorese,Indonesia,1975,,,Christian,
115,East Timorese,Indonesia,1976,,669835,Christian,
115,East Timorese,Indonesia,1977,,686390,Christian,
115,East Timorese,Indonesia,1978,,703109,Christian,
115,East Timorese,Indonesia,1979,,720049,Christian,
115,East Timorese,Indonesia,1980,,737239,Christian,
115,East Timorese,Indonesia,1981,,754691,Christian,
115,East Timorese,Indonesia,1982,,772341,Christian,
115,East Timorese,Indonesia,1983,,790046,Christian,
115,East Timorese,Indonesia,1984,,807617,Christian,
115,East Timorese,Indonesia,1985,,824912,Christian,
115,East Timorese,Indonesia,1986,,841871,Christian,
115,East Timorese,Indonesia,1987,,858514,Christian,
115,East Timorese,Indonesia,1988,,874880,Christian,
115,East Timorese,Indonesia,1989,,891046,Christian,
115,East Timorese,Indonesia,1990,,907067,Christian,
115,East Timorese,Indonesia,1991,,922959,Christian,
115,East Timorese,Indonesia,1992,,938699,Christian,
115,East Timorese,Indonesia,1993,,954256,Christian,
115,East Timorese,Indonesia,1994,,969587,Christian,
115,East Timorese,Indonesia,1995,,984671,Christian,
115,East Timorese,Indonesia,1996,,999506,Christian,
115,East Timorese,Indonesia,1997,,1014132,Christian,
115,East Timorese,Indonesia,1998,,1028623,Christian,
115,East Timorese,Indonesia,1999,,1043076,Christian,
116,Palestinians,Israel,1960,1.23,2544215,Sunni Muslim,
116,Palestinians,Israel,1961,1.19,2544215,Sunni Muslim,
116,Palestinians,Israel,1962,1.14,2544215,Sunni Muslim,
116,Palestinians,Israel,1963,1.09,2544215,Sunni Muslim,
116,Palestinians,Israel,1964,1.05,2544215,Sunni Muslim,
116,Palestinians,Israel,1965,1.02,2544215,Sunni Muslim,
116,Palestinians,Israel,1966,0.99,2544215,Sunni Muslim,
116,Palestinians,Israel,1967,0.97,2544215,Sunni Muslim,
116,Palestinians,Israel,1968,0.95,2544215,Sunni Muslim,
116,Palestinians,Israel,1969,0.93,2544215,Sunni Muslim,
116,Palestinians,Israel,1970,0.9,2544215,Sunni Muslim,
116,Palestinians,Israel,1971,0.88,2544215,Sunni Muslim,
116,Palestinians,Israel,1972,0.85,2544215,Sunni Muslim,
116,Palestinians,Israel,1973,0.82,2544215,Sunni Muslim,
116,Palestinians,Israel,1974,0.79,2544215,Sunni Muslim,
116,Palestinians,Israel,1975,0.77,2544215,Sunni Muslim,
116,Palestinians,Israel,1976,0.75,2544215,Sunni Muslim,
116,Palestinians,Israel,1977,0.73,2544215,Sunni Muslim,
116,Palestinians,Israel,1978,0.72,2544215,Sunni Muslim,
116,Palestinians,Israel,1979,0.7,2544215,Sunni Muslim,
116,Palestinians,Israel,1980,0.69,2544215,Sunni Muslim,
116,Palestinians,Israel,1981,0.67,2544215,Sunni Muslim,
116,Palestinians,Israel,1982,0.66,2544215,Sunni Muslim,
116,Palestinians,Israel,1983,0.65,2544215,Sunni Muslim,
116,Palestinians,Israel,1984,0.64,2544215,Sunni Muslim,
116,Palestinians,Israel,1985,0.63,2544215,Sunni Muslim,
116,Palestinians,Israel,1986,0.62,2544215,Sunni Muslim,
116,Palestinians,Israel,1987,0.61,2544215,Sunni Muslim,
116,Palestinians,Israel,1988,0.6,2544215,Sunni Muslim,
116,Palestinians,Israel,1989,0.59,2544215,Sunni Muslim,
116,Palestinians,Israel,1990,0.57,2544215,Sunni Muslim,
116,Palestinians,Israel,1991,0.55,2544215,Sunni Muslim,
116,Palestinians,Israel,1992,0.54,2544215,Sunni Muslim,
116,Palestinians,Israel,1993,0.52,2544215,Sunni Muslim,
116,Palestinians,Israel,1994,0.5,2544215,Sunni Muslim,
116,Palestinians,Israel,1995,0.48,2544215,Sunni Muslim,
116,Palestinians,Israel,1996,0.47,2544215,Sunni Muslim,
116,Palestinians,Israel,1997,0.46,2544215,Sunni Muslim,
116,Palestinians,Israel,1998,0.45,2544215,Sunni Muslim,
116,Palestinians,Israel,1999,0.44,2544215,Sunni Muslim,
116,Palestinians,Israel,2000,0.43,2544215,Sunni Muslim,
116,Palestinians,Israel,2001,0.42,2544215,Sunni Muslim,
116,Palestinians,Israel,2002,0.41,2544215,Sunni Muslim,
116,Palestinians,Israel,2003,0.41,2544215,Sunni Muslim,
116,Palestinians,Israel,2004,0.4,2548487,Sunni Muslim,
116,Palestinians,Israel,2005,0.39,2544102,Sunni Muslim,
116,Palestinians,Israel,2006,0.38,2540057,Sunni Muslim,
116,Palestinians,Israel,2007,0.37,2544215,Sunni Muslim,
116,Palestinians,Israel,2008,0.36,2544215,Sunni Muslim,
116,Palestinians,Israel,2009,0.35,2544215,Sunni Muslim,
116,Palestinians,Israel,2010,0.35,2544215,Sunni Muslim,
116,Palestinians,Israel,2011,0.34,2544215,Sunni Muslim,
116,Palestinians,Israel,2012,0.33,2544215,Sunni Muslim,
116,Palestinians,Israel,2013,0.33,2544215,Sunni Muslim,
116,Palestinians,Israel,2014,0.32,2544215,Sunni Muslim,
116,Palestinians,Israel,2015,0.32,2544215,Sunni Muslim,
116,Palestinians,Israel,2016,0.31,2544215,Sunni Muslim,
116,Palestinians,Israel,2017,0.31,2544215,Sunni Muslim,
116,Palestinians,Israel,2018,0.3,2544215,Sunni Muslim,
116,Palestinians,Israel,2019,0.3,2544215,Sunni Muslim,
116,Palestinians,Israel,2020,0.29,2544215,Sunni Muslim,
117,South Tyrolians,Italy,1960,0.01,290490,Catholic,
117,South Tyrolians,Italy,1961,0.01,290490,Catholic,
117,South Tyrolians,Italy,1962,0.01,290490,Catholic,
117,South Tyrolians,Italy,1963,0.01,290490,Catholic,
117,South Tyrolians,Italy,1964,0.01,290490,Catholic,
117,South Tyrolians,Italy,1965,0.01,290490,Catholic,
117,South Tyrolians,Italy,1966,0.01,290490,Catholic,
117,South Tyrolians,Italy,1967,0.01,290490,Catholic,
117,South Tyrolians,Italy,1968,0.01,290490,Catholic,
117,South Tyrolians,Italy,1969,0.01,290490,Catholic,
117,South Tyrolians,Italy,1970,0.01,290490,Catholic,
117,South Tyrolians,Italy,1971,0.01,290490,Catholic,
117,South Tyrolians,Italy,1972,0.01,290490,Catholic,
117,South Tyrolians,Italy,1973,0.01,290490,Catholic,
117,South Tyrolians,Italy,1974,0.01,290490,Catholic,
117,South Tyrolians,Italy,1975,0.01,290490,Catholic,
117,South Tyrolians,Italy,1976,0.01,290490,Catholic,
117,South Tyrolians,Italy,1977,0.01,290490,Catholic,
117,South Tyrolians,Italy,1978,0.01,290490,Catholic,
117,South Tyrolians,Italy,1979,0.01,290490,Catholic,
117,South Tyrolians,Italy,1980,0.01,290490,Catholic,
117,South Tyrolians,Italy,1981,0.01,290490,Catholic,
117,South Tyrolians,Italy,1982,0.01,290490,Catholic,
117,South Tyrolians,Italy,1983,0.01,290490,Catholic,
117,South Tyrolians,Italy,1984,0.01,290490,Catholic,
117,South Tyrolians,Italy,1985,0.01,290490,Catholic,
117,South Tyrolians,Italy,1986,0.01,290490,Catholic,
117,South Tyrolians,Italy,1987,0.01,290490,Catholic,
117,South Tyrolians,Italy,1988,0.01,290490,Catholic,
117,South Tyrolians,Italy,1989,0.01,290490,Catholic,
117,South Tyrolians,Italy,1990,0.01,290490,Catholic,
117,South Tyrolians,Italy,1991,0.01,290490,Catholic,
117,South Tyrolians,Italy,1992,0.01,290490,Catholic,
117,South Tyrolians,Italy,1993,0.01,290490,Catholic,
117,South Tyrolians,Italy,1994,0.01,290490,Catholic,
117,South Tyrolians,Italy,1995,0.01,290490,Catholic,
117,South Tyrolians,Italy,1996,0.01,290490,Catholic,
117,South Tyrolians,Italy,1997,0.01,290490,Catholic,
117,South Tyrolians,Italy,1998,0.01,290490,Catholic,
117,South Tyrolians,Italy,1999,0.01,290490,Catholic,
117,South Tyrolians,Italy,2000,0.01,290490,Catholic,
117,South Tyrolians,Italy,2001,0.01,290490,Catholic,
117,South Tyrolians,Italy,2002,0.01,290490,Catholic,
117,South Tyrolians,Italy,2003,0.01,290490,Catholic,
117,South Tyrolians,Italy,2004,0.01,290287,Catholic,
117,South Tyrolians,Italy,2005,0,290515,Catholic,
117,South Tyrolians,Italy,2006,0,290668,Catholic,
117,South Tyrolians,Italy,2007,0,290490,Catholic,
117,South Tyrolians,Italy,2008,0,290490,Catholic,
117,South Tyrolians,Italy,2009,0,290490,Catholic,
117,South Tyrolians,Italy,2010,0,290490,Catholic,
117,South Tyrolians,Italy,2011,0,290490,Catholic,
117,South Tyrolians,Italy,2012,0,290490,Catholic,
117,South Tyrolians,Italy,2013,0,290490,Catholic,
117,South Tyrolians,Italy,2014,0,290490,Catholic,
117,South Tyrolians,Italy,2015,0,290490,Catholic,
117,South Tyrolians,Italy,2016,0,290490,Catholic,
117,South Tyrolians,Italy,2017,0,290490,Catholic,
117,South Tyrolians,Italy,2018,0,290490,Catholic,
117,South Tyrolians,Italy,2019,0,290490,Catholic,
117,South Tyrolians,Italy,2020,0,290490,Catholic,
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,1995,0.15,641643,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,1996,0.15,652029,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,1997,0.15,662277,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,1998,0.14,672394,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,1999,0.14,682394,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2000,0.14,692299,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2001,0.14,702087,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2002,0.14,711793,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2003,0.13,721567,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2004,0.13,731605,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2005,0.13,742036,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2006,0.13,752921,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2007,0.13,764194,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2008,0.12,775707,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2009,0.12,787247,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2010,0.12,798651,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2011,0.12,809868,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2012,0.12,820919,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2013,0.12,831790,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2014,0.11,842486,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2015,0.11,853008,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2016,0.11,863334,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2017,0.11,873441,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2018,0.11,883335,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2019,0.11,893029,Catholic,Traditional
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2020,0.11,902529,Catholic,Traditional
119,Gagauz,Moldova,1991,0.03,166252,Catholic,
119,Gagauz,Moldova,1992,0.03,166319,Catholic,
119,Gagauz,Moldova,1993,0.03,166104,Catholic,
119,Gagauz,Moldova,1994,0.03,165634,Catholic,
119,Gagauz,Moldova,1995,0.03,164943,Catholic,
119,Gagauz,Moldova,1996,0.04,164017,Catholic,
119,Gagauz,Moldova,1997,0.04,162886,Catholic,
119,Gagauz,Moldova,1998,0.04,161684,Catholic,
119,Gagauz,Moldova,1999,0.04,160582,Catholic,
119,Gagauz,Moldova,2000,0.04,159701,Catholic,
119,Gagauz,Moldova,2001,0.04,159110,Catholic,
119,Gagauz,Moldova,2002,0.04,158773,Catholic,
119,Gagauz,Moldova,2003,0.04,158584,Catholic,
119,Gagauz,Moldova,2004,0.04,158383,Catholic,
119,Gagauz,Moldova,2005,0.04,158053,Catholic,
119,Gagauz,Moldova,2006,0.04,157558,Catholic,
119,Gagauz,Moldova,2007,0.04,156945,Catholic,
119,Gagauz,Moldova,2008,0.04,156290,Catholic,
119,Gagauz,Moldova,2009,0.04,155706,Catholic,
119,Gagauz,Moldova,2010,0.04,155271,Catholic,
119,Gagauz,Moldova,2011,0.04,155008,Catholic,
119,Gagauz,Moldova,2012,0.04,154881,Catholic,
119,Gagauz,Moldova,2013,0.04,154834,Catholic,
119,Gagauz,Moldova,2014,0.04,154789,Catholic,
119,Gagauz,Moldova,2015,0.04,187252,Catholic,
119,Gagauz,Moldova,2016,0.04,187037,Catholic,
119,Gagauz,Moldova,2017,0.04,186746,Catholic,
119,Gagauz,Moldova,2018,0.04,186390,Catholic,
119,Gagauz,Moldova,2019,0.04,185990,Catholic,
119,Gagauz,Moldova,2020,0.04,185562,Catholic,
120,Rohingyas,Myanmar,1962,,,Sunni Muslim,
120,Rohingyas,Myanmar,1963,,,Sunni Muslim,
120,Rohingyas,Myanmar,1964,,,Sunni Muslim,
