kgcid,groupname,country,year,relative_size,size,religion_1,religion_2,region,civil_war,civil_war_onset,civil_war_prev_yr,milex,population,gdp,uds,checks,fh_political_rights,fh_civil_liberties,fh_status,polity_democracy,polity_autocracy,polity_total
104,Walloons,Belgium,1966,,3795504,Catholic,"",Europe & Central Asia,0,0,0,563377895.390772,9488759,18651883472.4808,1.50410985964572,,,,"",9,0,9
104,Walloons,Belgium,1967,,3811618,Catholic,"",Europe & Central Asia,0,0,0,607918707.189363,9529046,19992040788.4593,1.50853284797188,,,,"",9,0,9
104,Walloons,Belgium,1968,,3826236,Catholic,"",Europe & Central Asia,0,0,0,646381114.508621,9565591,21376353113.475,2.02689077051731,,,,"",9,0,9
104,Walloons,Belgium,1969,,3839860,Catholic,"",Europe & Central Asia,0,0,0,675078864.353312,9599651,23710735894.7022,2.0320909137607,,,,"",9,0,9
104,Walloons,Belgium,1970,,3852872,Catholic,"",Europe & Central Asia,0,0,0,747755088.868629,9632179,26706196046.7931,2.02944656532374,,,,"",10,0,10
104,Walloons,Belgium,1971,,3865329,Catholic,"",Europe & Central Asia,0,0,0,828721558.437287,9663323,29821661869.912,2.03313886205621,,,,"",10,0,10
104,Walloons,Belgium,1972,,3877138,Catholic,"",Europe & Central Asia,0,0,0,1026588090.80827,9692845,37209418018.5134,2.09176431063539,,1,1,F,10,0,10
104,Walloons,Belgium,1973,,3888300,Catholic,"",Europe & Central Asia,0,0,0,1296519775.36788,9720750,47743801490.3747,2.08318139222704,,1,1,F,10,0,10
104,Walloons,Belgium,1974,,3898809,Catholic,"",Europe & Central Asia,0,0,0,1482318435.92776,9747023,56033077879.0389,2.08866498915746,,1,1,F,10,0,10
104,Walloons,Belgium,1975,,3908633,Catholic,"",Europe & Central Asia,0,0,0,1927662477.5426,9771582,65678189097.2908,2.07241735851488,6,1,1,F,10,0,10
104,Walloons,Belgium,1976,,3917908,Catholic,"",Europe & Central Asia,0,0,0,2109619988.35942,9794771,71113882967.6071,2.09234081457851,6,1,1,F,10,0,10
104,Walloons,Belgium,1977,,3926677,Catholic,"",Europe & Central Asia,0,0,0,2496513861.83075,9816693,82839905458.6382,2.09163441469486,6,1,1,F,10,0,10
104,Walloons,Belgium,1978,,3934725,Catholic,"",Europe & Central Asia,0,0,0,3166647025.36802,9836812,101246526194.441,2.09566862803298,3,1,1,F,10,0,10
104,Walloons,Belgium,1979,,3941749,Catholic,"",Europe & Central Asia,0,0,0,3631580468.11257,9854372,116315456796.918,2.08813768538273,5,1,1,F,10,0,10
104,Walloons,Belgium,1980,,3947600,Catholic,"",Europe & Central Asia,0,0,0,3958575326.74284,9868999,126829314388.191,1.61100537991726,5,1,1,F,10,0,10
104,Walloons,Belgium,1981,,3952238,Catholic,"",Europe & Central Asia,0,0,0,3385176171.48879,9880594,104730018470.23,2.07542162330041,5,,,"",10,0,10
104,Walloons,Belgium,1982,,3955928,Catholic,"",Europe & Central Asia,0,0,0,2891774968.21585,9889819,92095926187.5331,2.08957498679975,7,1,1,F,10,0,10
104,Walloons,Belgium,1983,,3959151,Catholic,"",Europe & Central Asia,0,0,0,2671831608.17975,9897877,87184239053.2544,1.99378464342612,7,1,1,F,10,0,10
104,Walloons,Belgium,1984,,3962548,Catholic,"",Europe & Central Asia,0,0,0,2407447484.34479,9906370,83349530159.1734,1.98800733035124,7,1,1,F,10,0,10
104,Walloons,Belgium,1985,,3966631,Catholic,"",Europe & Central Asia,0,0,0,2428223976.52078,9916577,86268264148.3796,1.99840219982503,7,1,1,F,10,0,10
104,Walloons,Belgium,1986,,3971416,Catholic,"",Europe & Central Asia,0,0,0,3404311037.66514,9928539,120018787249.413,2.00140653659373,6,1,1,F,10,0,10
104,Walloons,Belgium,1987,,3976912,Catholic,"",Europe & Central Asia,0,0,0,4162992929.13577,9942281,149394404105.889,1.9953839137048,6,1,1,F,10,0,10
104,Walloons,Belgium,1988,,3983604,Catholic,"",Europe & Central Asia,0,0,0,4097149308.30983,9959011,162299103675.261,1.98099327524021,4,1,1,F,10,0,10
104,Walloons,Belgium,1989,,3992070,Catholic,"",Europe & Central Asia,0,0,0,3880733005.73301,9980175,164221056511.057,1.98392847732026,4,1,1,F,10,0,10
104,Walloons,Belgium,1990,,4002618,Catholic,"",Europe & Central Asia,0,0,0,4644324240.80376,10006545,205331747947.851,1.99962779165608,4,1,1,F,10,0,10
104,Walloons,Belgium,1991,,4015780,Catholic,"",Europe & Central Asia,0,0,0,4624500746.00154,10039450,210510999409.333,2.00008428804898,4,1,1,F,10,0,10
104,Walloons,Belgium,1992,,4031239,Catholic,"",Europe & Central Asia,0,0,0,4131298112.21321,10078098,234781652446.675,1.99201452854687,6,1,1,F,10,0,10
104,Walloons,Belgium,1993,,4047474,Catholic,"",Europe & Central Asia,0,0,0,3746042850.89637,10118684,224721795708.955,1.99898753609313,6,1,1,F,10,0,10
104,Walloons,Belgium,1994,,4062364,Catholic,"",Europe & Central Asia,0,0,0,3944101812.83271,10155909,244884129491.198,1.99212221053034,6,1,1,F,10,0,10
104,Walloons,Belgium,1995,,4074522,Catholic,"",Europe & Central Asia,0,0,0,4449014834.61072,10186304,288025588396.278,1.9797218103475,6,1,1,F,10,0,10
104,Walloons,Belgium,1996,,4083306,Catholic,"",Europe & Central Asia,0,0,0,4241865967.61501,10208265,279201433224.756,1.40252676952871,6,1,2,F,10,0,10
104,Walloons,Belgium,1997,,4089514,Catholic,"",Europe & Central Asia,0,0,0,3684095388.87611,10223785,252708051420.839,1.40375650239546,6,1,2,F,10,0,10
104,Walloons,Belgium,1998,,4094919,Catholic,"",Europe & Central Asia,0,0,0,3664288413.2382,10237298,258528339631.029,1.4049490460345,6,1,2,F,10,0,10
104,Walloons,Belgium,1999,,4102064,Catholic,"",Europe & Central Asia,0,0,0,3598447519.62175,10255161,258158533986.789,1.40690227040461,3,1,2,F,10,0,10
104,Walloons,Belgium,2000,,4112818,Catholic,"",Europe & Central Asia,0,0,0,3190805233.09379,10282046,236204532891.1,1.42456096754573,3,1,2,F,10,0,10
104,Walloons,Belgium,2001,,4127610,Catholic,"",Europe & Central Asia,0,0,0,3036035471.71837,10319026,236541297539.15,1.40443765281729,3,1,2,F,10,0,10
104,Walloons,Belgium,2002,,4145952,Catholic,"",Europe & Central Asia,0,0,0,3147146016.65804,10364879,257157820440.429,1.99308139629514,3,1,1,F,10,0,10
104,Walloons,Belgium,2003,,4167612,Catholic,"",Europe & Central Asia,0,0,0,3875697772.32025,10419029,317381715575.621,1.98824664131008,3,1,1,F,10,0,10
104,Walloons,Belgium,2004,,4192047,Catholic,"",Europe & Central Asia,0,0,0,4262663512.81717,10480118,368537000248.324,1.98856389728005,5,1,1,F,10,0,10
104,Walloons,Belgium,2005,,4218754,Catholic,"",Europe & Central Asia,0,0,0,4228224643.0881,10546885,385570948886.954,2.00090712821797,5,1,1,F,10,0,10
104,Walloons,Belgium,2006,,4247794,Catholic,"",Europe & Central Asia,0,0,0,4307895340.97481,10619484,407918078032.869,1.69086492172707,5,1,1,F,10,0,10
104,Walloons,Belgium,2007,,4279030,Catholic,"",Europe & Central Asia,0,0,0,5163979973.66685,10697576,470324254037.777,1.22310544372535,5,1,1,F,8,0,8
104,Walloons,Belgium,2008,,4311506,Catholic,"",Europe & Central Asia,0,0,0,6295821584.20918,10778764,515223524241.98,1.35589637034564,4,1,1,F,8,0,8
104,Walloons,Belgium,2009,,4343974,Catholic,"",Europe & Central Asia,0,0,0,5620670062.77758,10859934,481345929424.84,1.21344672812774,4,1,1,F,8,0,8
104,Walloons,Belgium,2010,,4375494,Catholic,"",Europe & Central Asia,0,0,0,5244720513.34689,10938735,480951629493.033,1.35354054235916,4,1,1,F,8,0,8
104,Walloons,Belgium,2011,,4405544,Catholic,"",Europe & Central Asia,0,0,0,5499370964.2666,11013860,522645519183.591,1.23016055001753,5,1,1,F,8,0,8
104,Walloons,Belgium,2012,,4434142,Catholic,"",Europe & Central Asia,0,0,0,5168997833.7235,11085355,496181260258.3,1.22166066574743,3,1,1,F,8,0,8
104,Walloons,Belgium,2013,,4461603,Catholic,"",Europe & Central Asia,0,0,0,5263164882.84678,11154008,521642714407.843,,3,1,1,F,8,0,8
104,Walloons,Belgium,2014,,4488490,Catholic,"",Europe & Central Asia,0,0,0,5191507314.94393,11221225,534678075827.361,,3,1,1,F,8,0,8
104,Walloons,Belgium,2015,,4515172,Catholic,"",Europe & Central Asia,0,0,0,4202062770.32272,11287931,462149679343.822,,6,1,1,F,8,0,8
104,Walloons,Belgium,2016,,4541763,Catholic,"",Europe & Central Asia,0,0,0,4255489554.61624,11354407,475739588764.759,,6,1,1,F,8,0,8
104,Walloons,Belgium,2017,,4567901,Catholic,"",Europe & Central Asia,0,0,0,4432808395.99139,11419752,501522868356.441,,6,1,1,F,8,0,8
104,Walloons,Belgium,2018,,4592872,Catholic,"",Europe & Central Asia,0,0,0,4840126057.85914,11482180,543008499294.079,,6,1,1,F,8,0,8
104,Walloons,Belgium,2019,,4615730,Catholic,"",Europe & Central Asia,0,0,0,4761195700.85087,11539326,535288715239.999,,6,1,1,F,,,
104,Walloons,Belgium,2020,,4635846,Catholic,"",Europe & Central Asia,0,0,0,5461187735.09632,11589616,521861292586.616,,7,1,1,F,,,
105,Indigenous Peoples,Canada,1977,0.06,472688,Christian,Traditional,North America,0,0,0,3752174526.30589,23634377,211612157028.679,1.40743345587304,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,1978,0.06,478034,Christian,Traditional,North America,0,0,0,3969158477.03543,23901716,218632867537.477,1.41058785955955,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,1979,0.06,483223,Christian,Traditional,North America,0,0,0,4084145737.65174,24161133,243072102612.259,1.51626423077793,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,1980,0.06,488338,Christian,Traditional,North America,0,0,0,4744402251.07337,24416885,273853826548.067,1.51972182116939,5,1,1,F,10,0,10
105,Indigenous Peoples,Canada,1981,0.06,493363,Christian,Traditional,North America,0,0,0,5141128191.44056,24668159,306214863624.99,1.50908409533944,4,,,"",10,0,10
105,Indigenous Peoples,Canada,1982,0.06,498331,Christian,Traditional,North America,0,0,0,6017321456.07224,24916538,313506525087.136,1.29568057310479,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,1983,0.06,503429,Christian,Traditional,North America,0,0,0,6947104071.66388,25171436,340547711781.889,1.39321881716891,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,1984,0.06,508898,Christian,Traditional,North America,0,0,0,7349795763.93554,25444886,355372558103.621,1.40061574591112,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,1985,0.06,1261496,Christian,Traditional,North America,0,0,0,7460563318.39353,25744807,364756499450.751,1.41519634399609,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,1986,0.05,1277700,Christian,Traditional,North America,0,0,0,7780136739.83447,26075504,377437927311.983,1.39803639539097,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,1987,0.05,1295212,Christian,Traditional,North America,0,0,0,8694447167.77653,26432894,431316742081.448,1.39845899676391,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,1988,0.05,1313500,Christian,Traditional,North America,0,0,0,9897335684.27981,26806125,507354351182.254,1.40164444701954,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,1989,0.05,1331795,Christian,Traditional,North America,0,0,0,10747134688.6376,27179497,565055743243.243,1.39625291155441,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,1990,0.05,1349525,Christian,Traditional,North America,0,0,0,11414631846.8936,27541323,593929550908.468,1.3906293804281,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,1991,0.05,1366552,Christian,Traditional,North America,0,0,0,11338503299.2354,27888813,610328183643.188,1.40592955945865,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,1992,0.05,1382996,Christian,Traditional,North America,0,0,0,10788803123.94,28224410,592387689252.916,1.55895974894025,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,1993,0.05,1398850,Christian,Traditional,North America,0,0,0,10268822622.0283,28547964,577170761956.438,1.39128879310988,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,1994,0.05,1414176,Christian,Traditional,North America,0,0,0,9577377639.78794,28860734,578139279437.61,1.40260803299001,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,1995,0.05,1429043,Christian,Traditional,North America,0,0,0,9176903908.36758,29164153,604031623433.401,1.39856140387498,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,1996,0.05,1443433,Christian,Traditional,North America,0,0,0,8615884471.23883,29457820,628546387972.131,1.40617617321716,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,1997,0.05,1457377,Christian,Traditional,North America,0,0,0,7945140182.86606,29742378,654986999855.554,1.39675906019563,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,1998,0.05,1471082,Christian,Traditional,North America,0,0,0,7748607984.03732,30022078,6.34e+11,1.39688460668341,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,1999,0.05,1484823,Christian,Traditional,North America,0,0,0,8210778539.84237,30302511,678412196271.118,1.39606635766536,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,2000,0.05,1498831,Christian,Traditional,North America,0,0,0,8299385230.72365,30588379,744773415931.587,1.30532057242558,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,2001,0.05,1513124,Christian,Traditional,North America,0,0,0,8375571424.88184,30880072,738981792355.372,1.28571401728304,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,2002,0.05,1527735,Christian,Traditional,North America,0,0,0,8495399281.21734,31178260,760649334098.005,1.28634519790011,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,2003,0.05,1542914,Christian,Traditional,North America,0,0,0,9958245601.51315,31488046,895540646634.787,1.27932835207612,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,2004,0.04,1558959,Christian,Traditional,North America,0,0,0,11336489831.0556,31815490,1026690238278.25,1.3941868762649,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,2005,0.04,1576051,Christian,Traditional,North America,0,0,0,12988132963.6232,32164313,1173108598778.68,1.39665626685334,5,1,1,F,10,0,10
105,Indigenous Peoples,Canada,2006,0.04,1594313,Christian,Traditional,North America,0,0,0,14809892802.9902,32536994,1319264809590.97,1.77029552256271,5,1,1,F,10,0,10
105,Indigenous Peoples,Canada,2007,0.04,1613609,Christian,Traditional,North America,0,0,0,17417139931.1051,32930795,1468820407783.26,1.39203591432916,5,1,1,F,10,0,10
105,Indigenous Peoples,Canada,2008,0.04,1633544,Christian,Traditional,North America,0,0,0,19342058404.5584,33337638,1552989690721.65,1.77078505556731,5,1,1,F,10,0,10
105,Indigenous Peoples,Canada,2009,0.04,1653559,Christian,Traditional,North America,0,0,0,18936226051.964,33746093,1374625142157.29,1.39553083907208,5,1,1,F,10,0,10
105,Indigenous Peoples,Canada,2010,0.04,1673231,Christian,Traditional,North America,0,0,0,19315688825.0369,34147566,1617343367486.26,1.76972281606022,5,1,1,F,10,0,10
105,Indigenous Peoples,Canada,2011,0.04,1692419,Christian,Traditional,North America,0,0,0,21393720863.7223,34539156,1793326630174.52,2.13893729456465,5,1,1,F,10,0,10
105,Indigenous Peoples,Canada,2012,0.04,1711180,Christian,Traditional,North America,0,0,0,20452107110.9741,34922031,1828366481521.6,2.14616034231947,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,2013,0.04,1729530,Christian,Traditional,North America,0,0,0,18515731209.9437,35296535,1846597421834.98,,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,2014,0.04,1747553,Christian,Traditional,North America,0,0,0,17853640477.6849,35664338,1805749878439.94,,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,2015,0.04,1765307,Christian,Traditional,North America,0,0,0,17937641894.7407,36026668,1556508816217.14,,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,2016,0.04,1782764,Christian,Traditional,North America,0,0,0,17782775543.0736,36382942,1527994741907.43,,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,2017,0.04,1799872,Christian,Traditional,North America,0,0,0,22269696323.3229,36732091,1649265644244.09,,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,2018,0.04,1816653,Christian,Traditional,North America,0,0,0,22729327580.3404,37074558,1721853332869.63,,4,1,1,F,10,0,10
105,Indigenous Peoples,Canada,2019,0.04,1833141,Christian,Traditional,North America,0,0,0,22204408440.0904,37411038,1741576393905.98,,4,1,1,F,,,
105,Indigenous Peoples,Canada,2020,0.04,1849366,Christian,Traditional,North America,0,0,0,22754847129.0082,37742157,1644037286481.26,,4,1,1,F,,,
106,Tibetans,China,1979,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,,986132214,178280594413.043,-0.875830814388016,1,6,6,NF,0,7,-7
106,Tibetans,China,1980,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,,1000089228,191149211575,-0.983870594799201,1,6,6,NF,0,7,-7
106,Tibetans,China,1981,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,,1014022211,195866382432.54,-0.878761831396772,1,,,"",0,7,-7
106,Tibetans,China,1982,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,,1027948989,205089699858.779,-0.870264494764927,1,6,6,NF,0,7,-7
106,Tibetans,China,1983,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,,1042431401,230686747153.257,-0.908593056654057,1,6,6,NF,0,7,-7
106,Tibetans,China,1984,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,,1058171973,259946510957.143,-0.904930619774572,1,6,6,NF,0,7,-7
106,Tibetans,China,1985,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,,1075589363,309488028132.653,-1.14274654657403,1,6,6,NF,0,7,-7
106,Tibetans,China,1986,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,,1095014106,300758100107.246,-0.905094285036463,1,6,6,NF,0,7,-7
106,Tibetans,China,1987,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,,1116095475,272972974764.574,-0.901988131745137,1,6,6,NF,0,7,-7
106,Tibetans,China,1988,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,,1137724234,312353631207.819,-0.973247000971519,1,6,6,NF,0,7,-7
106,Tibetans,China,1989,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,11251332630.388,1158357393,347768051311.741,-1.18023810505036,1,7,7,NF,0,7,-7
106,Tibetans,China,1990,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,9926349250.81692,1176883681,360857912565.966,-1.18578909460246,1,7,7,NF,0,7,-7
106,Tibetans,China,1991,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,9802375366.07313,1192897277,383373318083.624,-1.17869154298084,1,7,7,NF,0,7,-7
106,Tibetans,China,1992,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,12244267842.2149,1206711243,426915712715.856,-1.18096736863532,1,7,7,NF,0,7,-7
106,Tibetans,China,1993,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,12360225860.6446,1218817059,444731282435.515,-1.17944380537014,1,7,7,NF,0,7,-7
106,Tibetans,China,1994,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,9867120066.27419,1230020026,564324670008.238,-1.18324708352655,1,7,7,NF,0,7,-7
106,Tibetans,China,1995,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,12385129474.9875,1240920539,734547898224.101,-1.18841794725292,1,7,7,NF,0,7,-7
106,Tibetans,China,1996,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,14275400819.9732,1251636178,863746717507.397,-1.17824059613102,1,7,7,NF,0,7,-7
106,Tibetans,China,1997,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,15699586768.5755,1261996017,961603952954.233,-1.18536649937675,1,7,7,NF,0,7,-7
106,Tibetans,China,1998,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,17031780199.6918,1271982349,1029043097558.91,-1.00889842847724,1,7,6,NF,0,7,-7
106,Tibetans,China,1999,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,20473915094.7667,1281514833,1093997267277.1,-1.00481346028625,1,7,6,NF,0,7,-7
106,Tibetans,China,2000,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,22237140151.2145,1290550767,1211346869600.41,-1.21158526204541,1,7,6,NF,0,7,-7
106,Tibetans,China,2001,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,26561462998.2924,1299129747,1339395718862.89,-1.00495261201447,1,7,6,NF,0,7,-7
106,Tibetans,China,2002,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,30284127409.9972,1307352256,1470550015077.93,-1.00449227073706,1,7,6,NF,0,7,-7
106,Tibetans,China,2003,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,33144000481.4458,1315303522,1660287965663.89,-1.00504079285867,1,7,6,NF,0,7,-7
106,Tibetans,China,2004,0,2597695,Buddhist,"",East Asia & Pacific,0,0,0,37904571826.996,1323084639,1955347004965.69,-1.00338849868578,1,7,6,NF,0,7,-7
106,Tibetans,China,2005,0,2612628,Buddhist,"",East Asia & Pacific,0,0,0,42789953650.9024,1330776380,2285965892364.2,-1.0027538218275,1,7,6,NF,0,7,-7
106,Tibetans,China,2006,0,2627947,Buddhist,"",East Asia & Pacific,0,0,0,51453373233.8486,1338408644,2752131773358.92,-0.942643728708554,1,7,6,NF,0,7,-7
106,Tibetans,China,2007,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,62136590754.5887,1345993891,3550342737009.53,-1.00643679483735,1,7,6,NF,0,7,-7
106,Tibetans,China,2008,0,2612757,Buddhist,"",East Asia & Pacific,1,1,1,78840802819.8629,1353569480,4594307032667.98,-0.781346210927903,1,7,6,NF,0,7,-7
106,Tibetans,China,2009,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,96601666752.9542,1361169410,5101703073088.97,-1.0024256091369,1,7,6,NF,0,7,-7
106,Tibetans,China,2010,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,105522648101.838,1368810604,6087163874510.73,-0.774736425023796,1,7,6,NF,0,7,-7
106,Tibetans,China,2011,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,125286373164.011,1376497633,7551500124197.17,-0.760112938326017,1,7,6,NF,0,7,-7
106,Tibetans,China,2012,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,145127609596.207,1384206408,8532229986993.65,-0.75699852509451,1,7,6,NF,0,7,-7
106,Tibetans,China,2013,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,164070469321.744,1391883335,9570406235659.64,,1,7,6,NF,0,7,-7
106,Tibetans,China,2014,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,182109325991.68,1399453966,10475682920597.7,,1,7,6,NF,0,7,-7
106,Tibetans,China,2015,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,196538827230.79,1406847868,11061553079871.5,,1,7,6,NF,0,7,-7
106,Tibetans,China,2016,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,198538361427.554,1414049353,11233276536744.7,,1,7,6,NF,0,7,-7
106,Tibetans,China,2017,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,210443034740.968,1421021794,12310409370894.2,,1,7,6,NF,0,7,-7
106,Tibetans,China,2018,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,232530595985.266,1427647789,13894817549380.3,,1,7,6,NF,0,7,-7
106,Tibetans,China,2019,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,240332555458.151,1433783692,14279937467431,,1,7,6,NF,,,
106,Tibetans,China,2020,0,2612757,Buddhist,"",East Asia & Pacific,0,0,0,252304223741.309,1439323774,14722730697890.1,,1,7,6,NF,,,
107,Indigenous Peoples,Colombia,1982,0.03,6463420,Christian,Traditional,Latin America & Caribbean,1,0,1,667866120.930581,28101824,38968039721.748,0.571058995571379,2,2,3,F,8,0,8
107,Indigenous Peoples,Colombia,1983,0.03,6604262,Christian,Traditional,Latin America & Caribbean,1,0,1,859813605.599187,28714183,38729822781.5997,0.618130347410247,4,2,3,F,8,0,8
