kgcid,group,country,year,relative_size,religion_1,religion_2,civil_war,civil_war_onset,civil_war_prev_yr,milex,population,gdp,uds,checks,fh_political_rights,fh_civil_liberties,fh_status,polity_democracy,polity_autocracy,polity_total,election,referendum
104,Walloons,Belgium,1985,0.4,Catholic,"",0,0,0,2428223976.52078,9877614,86268264148.3796,2.013883364,7,1,1,F,10,0,10,0,0
104,Walloons,Belgium,1986,0.4,Catholic,"",0,0,0,3404311037.66514,9883455,120018787249.413,2.01907574,6,1,1,F,10,0,10,0,0
104,Walloons,Belgium,1987,0.4,Catholic,"",0,0,0,4162992929.13577,9892175,149394404105.889,2.0071243,6,1,1,F,10,0,10,0,0
104,Walloons,Belgium,1988,0.4,Catholic,"",0,0,0,4097149308.30983,9908268,162299103675.261,2.0197377,4,1,1,F,10,0,10,0,0
104,Walloons,Belgium,1989,0.4,Catholic,"",0,0,0,3880733005.73301,9927722,164221056511.057,2.0074126,4,1,1,F,10,0,10,0,0
104,Walloons,Belgium,1990,0.4,Catholic,"",0,0,0,4644324240.80376,9946618,205331747947.851,2.014354587,4,1,1,F,10,0,10,0,0
104,Walloons,Belgium,1991,0.4,Catholic,"",0,0,0,4624500746.00154,9972503,210510999409.333,2.00696174,4,1,1,F,10,0,10,0,0
104,Walloons,Belgium,1992,0.4,Catholic,"",0,0,0,4131298112.21321,10001637,234781652446.675,2.002365244,6,1,1,F,10,0,10,0,0
104,Walloons,Belgium,1993,0.4,Catholic,"",0,0,0,3746042850.89637,10031273,224721795708.955,2.00868096,6,1,1,F,10,0,10,0,0
104,Walloons,Belgium,1994,0.4,Catholic,"",0,0,0,3944101812.83271,10056204,244884129491.198,2.015895945,6,1,1,F,10,0,10,0,0
104,Walloons,Belgium,1995,0.4,Catholic,"",0,0,0,4449014834.61072,10082160,288025588396.278,2.003395718,6,1,1,F,10,0,10,0,0
104,Walloons,Belgium,1996,0.4,Catholic,"",0,0,0,4241865967.61501,10108236,279201433224.756,1.45692671,6,1,2,F,10,0,10,0,0
104,Walloons,Belgium,1997,0.4,Catholic,"",0,0,0,3684095388.87611,10138223,252708051420.839,1.451387,6,1,2,F,10,0,10,0,0
104,Walloons,Belgium,1998,0.4,Catholic,"",0,0,0,3664288413.2382,10171522,258528339631.029,1.457603246,6,1,2,F,10,0,10,0,0
104,Walloons,Belgium,1999,0.4,Catholic,"",0,0,0,3598447519.62175,10205553,258245733221.468,1.45460158,3,1,2,F,10,0,10,2,0
104,Walloons,Belgium,2000,0.4,Catholic,"",0,0,0,3190805233.09379,10242888,236792460312.471,1.46671717,3,1,2,F,10,0,10,0,0
104,Walloons,Belgium,2001,0.4,Catholic,"",0,0,0,3036035471.71837,10285797,236746141604.37,1.4507059,3,1,2,F,10,0,10,0,0
104,Walloons,Belgium,2002,0.4,Catholic,"",0,0,0,3147146016.65804,10332714,258383599375.177,2.00366255,3,1,1,F,10,0,10,0,0
104,Walloons,Belgium,2003,0.4,Catholic,"",0,0,0,3875697772.32025,10378423,318082528506.588,2.000677554,3,1,1,F,10,0,10,2,0
104,Walloons,Belgium,2004,0.4,Catholic,"",0,0,0,4262663512.81717,10426678,369214712443.206,2.013157967,5,1,1,F,10,0,10,0,0
104,Walloons,Belgium,2005,0.4,Catholic,"",0,0,0,4228224643.0881,10485647,385714762230.039,2.007429668,5,1,1,F,10,0,10,0,0
104,Walloons,Belgium,2006,0.4,Catholic,"",0,0,0,4307895340.97481,10548309,408259840868.823,2.007443524,5,1,1,F,10,0,10,0,0
104,Walloons,Belgium,2007,0.4,Catholic,"",0,0,0,5163979973.66685,10617641,470922156309.453,1.235077143,5,1,1,F,8,0,8,2,0
104,Walloons,Belgium,2008,0.4,Catholic,"",0,0,0,6295821584.20918,10689752,517328087920.078,1.23769167,4,1,1,F,8,0,8,0,0
104,Walloons,Belgium,2009,0.4,Catholic,"",0,0,0,5620670062.77758,10763680,483254171097.812,,4,1,1,F,8,0,8,0,0
104,Walloons,Belgium,2010,0.4,Catholic,"",0,0,0,5244720513.34689,10839033,481420882905.001,,4,1,1,F,8,0,8,2,0
104,Walloons,Belgium,2011,0.4,Catholic,"",0,0,0,5499370964.2666,10916860,523330354138.133,,5,1,1,F,8,0,8,0,0
104,Walloons,Belgium,2012,0.4,Catholic,"",0,0,0,5168997833.72351,10994625,496152879924.727,,3,1,1,F,8,0,8,0,0
104,Walloons,Belgium,2013,0.4,Catholic,"",0,0,0,5263164882.84678,11067654,521791015247.06,,3,1,1,F,8,0,8,0,0
104,Walloons,Belgium,2014,0.4,Catholic,"",0,0,0,5191507314.94393,11138860,535390200131.018,,3,1,1,F,8,0,8,1,0
104,Walloons,Belgium,2015,0.4,Catholic,"",0,0,0,4202062770.32272,11214586,462335574841.484,,6,1,1,F,8,0,8,0,0
104,Walloons,Belgium,2016,0.4,Catholic,"",0,0,0,4255489554.61624,11282021,476062757356.927,,6,1,1,F,8,0,8,0,0
105,Indigenous Peoples,Canada,1979,0.02,Christian,Traditional,0,0,0,4084145737.65174,24081992,243072102612.259,1.51871783,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,1980,0.02,Christian,Traditional,0,0,0,4744402251.07337,24356256,273853826548.067,1.52724269,5,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,1981,0.02,Christian,Traditional,0,0,0,5141128191.44056,24666763,306214863624.99,1.51522565,4,,,"",10,0,10,0,0
105,Indigenous Peoples,Canada,1982,0.02,Christian,Traditional,0,0,0,6017321456.07224,24964810,313506525087.136,1.30472012,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,1983,0.02,Christian,Traditional,0,0,0,6947104071.66388,25238225,340547711781.889,1.39720244,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,1984,0.02,Christian,Traditional,0,0,0,7349795763.93554,25483227,355372558103.621,1.40861698,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,1985,0.049,Christian,Traditional,0,0,0,7460563318.39353,25720924,364756499450.751,1.430725227,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,1986,0.049,Christian,Traditional,0,0,0,7780136739.83447,25966919,377437927311.983,1.407579175,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,1987,0.049,Christian,Traditional,0,0,0,8694447167.77653,26265223,431316742081.448,1.40308887,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,1988,0.049,Christian,Traditional,0,0,0,9897335684.2798,26608554,507354351182.254,1.39391671,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,1989,0.049,Christian,Traditional,0,0,0,10747134688.6376,27021574,565055743243.243,1.40072534,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,1990,0.049,Christian,Traditional,0,0,0,11414631846.8936,27467238,593929550908.468,1.40018611,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,1991,0.049,Christian,Traditional,0,0,0,11338503299.2354,27847171,610328183643.188,1.4015777,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,1992,0.049,Christian,Traditional,0,0,0,10788803123.94,28184350,592387689252.916,1.562168376,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,1993,0.049,Christian,Traditional,0,0,0,10268822622.0283,28510931,577170761956.438,1.39582392,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,1994,0.049,Christian,Traditional,0,0,0,9577377639.78794,28825402,578139279437.61,1.399087586,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,1995,0.049,Christian,Traditional,0,0,0,9176903908.36758,29136975,604031623433.401,1.403817496,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,1996,0.049,Christian,Traditional,0,0,0,8615884471.23883,29441870,628546387972.131,1.402543588,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,1997,0.049,Christian,Traditional,0,0,0,7945140182.86606,29745828,654986999855.554,1.393227,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,1998,0.049,Christian,Traditional,0,0,0,7748607984.03732,30019676,6.34e+11,1.398501951,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,1999,0.049,Christian,Traditional,0,0,0,8210778539.84237,30269948,678412196271.118,1.39876604,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,2000,0.049,Christian,Traditional,0,0,0,8299385230.72365,30529607,744773415931.587,1.30877558,4,1,1,F,10,0,10,1,0
105,Indigenous Peoples,Canada,2001,0.049,Christian,Traditional,0,0,0,8375571424.88184,30837018,738981792355.372,1.28017559,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,2002,0.049,Christian,Traditional,0,0,0,8495399281.21734,31168507,760649334098.005,1.29036043,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,2003,0.049,Christian,Traditional,0,0,0,9958245601.51315,31476289,895540646634.787,1.283814648,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,2004,0.049,Christian,Traditional,0,0,0,11336489831.0556,31762611,1026690238278.25,1.394822993,4,1,1,F,10,0,10,1,0
105,Indigenous Peoples,Canada,2005,0.049,Christian,Traditional,0,0,0,12988132963.6232,32060726,1173108598778.68,1.404766862,5,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,2006,0.049,Christian,Traditional,0,0,0,14809892802.9902,32371106,1319264809590.97,1.396736743,5,1,1,F,10,0,10,1,0
105,Indigenous Peoples,Canada,2007,0.049,Christian,Traditional,0,0,0,17417139931.1051,32692628,1468820407783.26,1.397451621,5,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,2008,0.049,Christian,Traditional,0,0,0,19342058404.5584,33032289,1552989690721.65,1.40364532,5,1,1,F,10,0,10,1,0
105,Indigenous Peoples,Canada,2009,0.049,Christian,Traditional,0,0,0,18936226051.964,33404792,1374625142157.29,,5,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,2010,0.049,Christian,Traditional,0,0,0,19315688825.0369,33783042,1617343367486.26,,5,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,2011,0.049,Christian,Traditional,0,0,0,21393720863.7223,34143783,1793326630174.52,,5,1,1,F,10,0,10,1,0
105,Indigenous Peoples,Canada,2012,0.049,Christian,Traditional,0,0,0,20452107110.9741,34503279,1828366481521.6,,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,2013,0.049,Christian,Traditional,0,0,0,18515731209.9437,34880478,1846597421834.98,,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,2014,0.049,Christian,Traditional,0,0,0,17853640477.6849,35246904,1805749878439.94,,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,2015,0.049,Christian,Traditional,0,0,0,17937641894.7407,35562312,1556508816217.14,,4,1,1,F,10,0,10,1,0
105,Indigenous Peoples,Canada,2016,0.049,Christian,Traditional,0,0,0,17782775543.0736,35901940,1527994741907.43,,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,2017,0.049,Christian,Traditional,0,0,0,22269696323.3229,36325124,1649265644244.09,,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,2018,0.049,Christian,Traditional,0,0,0,22729327580.3404,36783571,1725329192783.02,,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,2019,0.049,Christian,Traditional,0,0,0,22204408440.0904,37286937,1742015045482.31,,4,1,1,F,,,,1,0
105,Indigenous Peoples,Canada,2020,0.049,Christian,Traditional,0,0,0,22754847129.0082,37758232,1645423407568.36,,4,1,1,F,,,,0,0
105,Indigenous Peoples,Canada,1977,0.02,Christian,Traditional,0,0,0,3752174526.30589,23587230,211612157028.679,1.413125,4,1,1,F,10,0,10,0,0
105,Indigenous Peoples,Canada,1978,0.02,Christian,Traditional,0,0,0,3969158477.03543,23843387,218632867537.477,1.41415731,4,1,1,F,10,0,10,0,0
106,Tibetans,China,2000,,Buddhist,"",0,0,0,22237140151.2145,1259610155,1211346869600.41,-1.19730474,1,7,6,NF,0,7,-7,0,0
106,Tibetans,China,2001,,Buddhist,"",0,0,0,26561462998.2924,1268587983,1339395718862.89,-0.97314294,1,7,6,NF,0,7,-7,0,0
106,Tibetans,China,2002,,Buddhist,"",0,0,0,30284127409.9972,1276891180,1470550015077.93,-0.96780575,1,7,6,NF,0,7,-7,0,0
106,Tibetans,China,2003,,Buddhist,"",0,0,0,33144000481.4458,1284961061,1660287965663.89,-0.967424884,1,7,6,NF,0,7,-7,0,0
106,Tibetans,China,2004,0.00199999980906151,Buddhist,"",0,0,0,37904571826.996,1292785672,1955347004965.69,-0.973669634,1,7,6,NF,0,7,-7,0,0
106,Tibetans,China,2005,0.00200000028783283,Buddhist,"",0,0,0,42789953650.9024,1300847750,2285965892364.2,-0.974975265,1,7,6,NF,0,7,-7,0,0
106,Tibetans,China,2006,0.0019999996757926,Buddhist,"",0,0,0,51453373233.8486,1308927373,2752131773358.92,-0.971402788,1,7,6,NF,0,7,-7,0,0
106,Tibetans,China,2007,,Buddhist,"",0,0,0,62136590754.5887,1317245762,3550342737009.53,-0.97346369,1,7,6,NF,0,7,-7,0,0
106,Tibetans,China,2008,,Buddhist,"",1,1,1,78840802819.8629,1325780685,4594307032667.98,-0.97592407,1,7,6,NF,0,7,-7,0,0
106,Tibetans,China,2009,,Buddhist,"",0,0,0,96601666752.9542,1334553612,5101703073088.97,,1,7,6,NF,0,7,-7,0,0
106,Tibetans,China,2010,,Buddhist,"",0,0,0,105522648101.838,1343697578,6087163874510.73,,1,7,6,NF,0,7,-7,0,0
106,Tibetans,China,2011,,Buddhist,"",0,0,0,125286373164.011,1352685158,7551500124197.17,,1,7,6,NF,0,7,-7,0,0
106,Tibetans,China,2012,,Buddhist,"",0,0,0,145127609596.207,1361505803,8532229986993.65,,1,7,6,NF,0,7,-7,0,0
106,Tibetans,China,2013,,Buddhist,"",0,0,0,164070469321.744,1371615833,9570406235659.64,,1,7,6,NF,0,7,-7,0,0
106,Tibetans,China,2014,,Buddhist,"",0,0,0,182109325991.68,1380584782,10475682920597.7,,1,7,6,NF,0,7,-7,0,0
106,Tibetans,China,2015,,Buddhist,"",0,0,0,196538827230.79,1389794555,11061553079871.5,,1,7,6,NF,0,7,-7,0,0
106,Tibetans,China,2016,,Buddhist,"",0,0,0,198538361427.554,1397636342,11233276536744.7,,1,7,6,NF,0,7,-7,0,0
106,Tibetans,China,1991,,Buddhist,"",0,0,0,9802375366.07313,1163641512,383373318083.624,-1.14086714,1,7,7,NF,0,7,-7,0,0
106,Tibetans,China,1992,,Buddhist,"",0,0,0,12244267842.2149,1177610829,426915712715.856,-1.147763058,1,7,7,NF,0,7,-7,0,0
106,Tibetans,China,1993,,Buddhist,"",0,0,0,12360225860.6446,1190015949,444731282435.515,-1.14278975,1,7,7,NF,0,7,-7,0,0
106,Tibetans,China,1994,,Buddhist,"",0,0,0,9867120066.27419,1201695166,564324670008.238,-1.141565369,1,7,7,NF,0,7,-7,0,0
106,Tibetans,China,1995,,Buddhist,"",0,0,0,12385129474.9875,1212878184,734547898224.101,-1.144075102,1,7,7,NF,0,7,-7,0,0
106,Tibetans,China,1996,,Buddhist,"",0,0,0,14275400819.9732,1223410668,863746717507.397,-1.140336159,1,7,7,NF,0,7,-7,0,0
106,Tibetans,China,1997,,Buddhist,"",0,0,0,15699586768.5755,1233187003,961603952954.233,-1.145982,1,7,7,NF,0,7,-7,0,0
106,Tibetans,China,1998,,Buddhist,"",0,0,0,17031780199.6918,1242415893,1029043097558.91,-0.976257271,1,7,6,NF,0,7,-7,0,0
106,Tibetans,China,1999,,Buddhist,"",0,0,0,20473915094.7667,1251256317,1093997267277.1,-0.97179791,1,7,6,NF,0,7,-7,0,0
106,Tibetans,China,1988,,Buddhist,"",0,0,1,,1106717151,312353631207.819,-0.95198309,1,6,6,NF,0,7,-7,0,0
106,Tibetans,China,1989,,Buddhist,"",0,0,0,11251332630.388,1125062453,347768051311.741,-1.13612246,1,7,7,NF,0,7,-7,0,0
106,Tibetans,China,1990,,Buddhist,"",0,0,0,9926349250.81692,1143766993,360857912565.966,-1.145756118,1,7,7,NF,0,7,-7,0,0
106,Tibetans,China,1979,,Buddhist,"",0,0,1,,961440543,178280594413.043,-0.83865422,1,6,6,NF,0,7,-7,0,0
106,Tibetans,China,1980,,Buddhist,"",0,0,1,,975157395,191149211575,-0.96469533,1,6,6,NF,0,7,-7,0,0
106,Tibetans,China,1981,,Buddhist,"",0,0,1,,989587537,195866382432.54,-0.84701095,1,,,"",0,7,-7,0,0
106,Tibetans,China,1982,,Buddhist,"",0,0,0,,1004931467,205089699858.779,-0.85272607,1,6,6,NF,0,7,-7,0,0
106,Tibetans,China,1983,,Buddhist,"",0,0,1,,1022034864,230686747153.257,-0.8790648,1,6,6,NF,0,7,-7,0,0
106,Tibetans,China,1984,,Buddhist,"",0,0,1,,1036418949,259946510957.143,-0.8770807,1,6,6,NF,0,7,-7,0,0
106,Tibetans,China,1985,,Buddhist,"",0,0,0,,1051925445,309488028132.653,-1.126745143,1,6,6,NF,0,7,-7,0,0
106,Tibetans,China,1986,,Buddhist,"",0,0,1,,1068554513,300758100107.246,-0.878281333,1,6,6,NF,0,7,-7,0,0
106,Tibetans,China,1987,,Buddhist,"",0,0,1,,1086986534,272972974764.574,-0.88074126,1,6,6,NF,0,7,-7,0,0
106,Tibetans,China,2017,,Buddhist,"",0,0,0,210443034740.968,1406143019,12310409370894.2,,1,7,6,NF,0,7,-7,0,0
106,Tibetans,China,2018,,Buddhist,"",0,0,0,232530595985.266,1414408894,13894817549380.3,,1,7,6,NF,0,7,-7,0,0
106,Tibetans,China,2019,,Buddhist,"",0,0,0,240332555458.151,1419730043,14279937500608,,1,7,6,NF,,,,0,0
106,Tibetans,China,2020,,Buddhist,"",0,1,1,252304223741.309,1423998019,14687673892882,,1,7,6,NF,,,,0,0
107,Indigenous Peoples,Colombia,2005,0.25,Christian,Traditional,1,0,1,4914190181.96076,41941895,145619191582.061,0.244796981,4,3,3,PF,7,0,7,0,0
107,Indigenous Peoples,Colombia,2006,0.25,Christian,Traditional,1,0,1,5326664238.46108,42499985,161618581266.316,0.268729077,4,3,3,PF,7,0,7,3,0
107,Indigenous Peoples,Colombia,2007,0.25,Christian,Traditional,1,0,1,6775762766.50516,43045834,206181826825.28,0.274778978,4,3,3,PF,7,0,7,0,0
107,Indigenous Peoples,Colombia,2008,0.25,Christian,Traditional,1,0,1,9051130501.95405,43567329,242186950900.775,0.32348071,4,3,4,PF,7,0,7,0,0
107,Indigenous Peoples,Colombia,2009,0.25,Christian,Traditional,1,0,1,9033202672.52324,44063297,232397835678.336,,4,3,4,PF,7,0,7,0,0
107,Indigenous Peoples,Colombia,2010,0.25,Christian,Traditional,1,0,1,10422054493.6452,44564537,286563105192.456,,4,3,4,PF,7,0,7,4,0
107,Indigenous Peoples,Colombia,2011,0.25,Christian,Traditional,1,0,1,10306578505.9573,45067679,334943871931.745,,4,3,4,PF,7,0,7,0,0
107,Indigenous Peoples,Colombia,2012,0.25,Christian,Traditional,1,0,1,11706271912.7386,45550120,370921320483.841,,4,3,4,PF,7,0,7,0,0
107,Indigenous Peoples,Colombia,2013,0.25,Christian,Traditional,1,0,1,12503812627.422,46014714,382116126448.554,,4,3,4,PF,7,0,7,0,0
107,Indigenous Peoples,Colombia,2014,0.25,Christian,Traditional,1,0,1,11845950895.3824,46461146,381112119657.445,,4,3,4,PF,7,0,7,4,0
107,Indigenous Peoples,Colombia,2015,0.25,Christian,Traditional,1,0,1,9127165374.88958,46894748,293481748240.778,,4,3,4,PF,7,0,7,0,0
107,Indigenous Peoples,Colombia,2016,0.25,Christian,Traditional,1,0,1,8675980822.76398,47344708,282825009887.458,,4,3,3,PF,7,0,7,0,1
107,Indigenous Peoples,Colombia,1985,0.23,Christian,Traditional,1,0,1,716735060.992748,29012428,34894411351.983,0.74402408,4,2,3,F,8,0,8,0,0
107,Indigenous Peoples,Colombia,1986,0.23,Christian,Traditional,1,0,1,679498200.874082,29640091,34942489683.9712,0.638679415,4,2,3,F,8,0,8,0,0
107,Indigenous Peoples,Colombia,1987,0.23,Christian,Traditional,1,0,1,721331206.436748,30280110,36373307085.0887,0.64030348,2,2,3,F,8,0,8,0,0
107,Indigenous Peoples,Colombia,1988,0.23,Christian,Traditional,1,0,1,862374404.192878,30925985,39212550050.4223,0.56621917,2,2,3,F,8,0,8,0,0
107,Indigenous Peoples,Colombia,1989,0.23,Christian,Traditional,1,0,1,865205662.784133,31587469,39540080200.3938,0.58151455,2,3,4,PF,8,0,8,0,0
107,Indigenous Peoples,Colombia,1990,0.23,Christian,Traditional,1,0,1,889979074.541223,32258765,47844090709.9908,0.297538742,2,3,4,PF,8,0,8,0,0
107,Indigenous Peoples,Colombia,1991,0.23,Christian,Traditional,1,0,1,911467589.191922,32944020,49175565911.0655,0.32201371,2,2,4,PF,9,0,9,0,0
107,Indigenous Peoples,Colombia,1992,0.25,Christian,Traditional,1,0,1,1102357226.95915,33601235,58418985443.3172,0.322201494,2,2,4,PF,9,0,9,0,0
107,Indigenous Peoples,Colombia,1993,0.25,Christian,Traditional,1,0,1,1529432893.23516,34276843,66446804802.5747,0.32369322,2,2,4,PF,9,0,9,0,0
107,Indigenous Peoples,Colombia,1994,0.25,Christian,Traditional,1,0,1,2005122887.75573,34952627,81703500846.0364,0.323063696,2,3,4,PF,9,0,9,0,0
107,Indigenous Peoples,Colombia,1995,0.25,Christian,Traditional,1,0,1,2619338187.12438,35638295,92507279383.0387,0.257842521,2,4,4,PF,7,0,7,0,0
107,Indigenous Peoples,Colombia,1996,0.25,Christian,Traditional,1,0,1,4318552315.54274,36301907,97160109277.8087,0.258288025,2,4,4,PF,7,0,7,0,0
107,Indigenous Peoples,Colombia,1997,0.25,Christian,Traditional,1,0,1,2988711260.69275,36963239,106659508271.255,0.2546438,2,4,4,PF,7,0,7,0,0
107,Indigenous Peoples,Colombia,1998,0.25,Christian,Traditional,1,0,1,3389806737.53892,37620652,98443739941.1664,0.298291557,2,3,4,PF,7,0,7,2,0
107,Indigenous Peoples,Colombia,1999,0.25,Christian,Traditional,1,0,1,3247296766.36887,38268177,86186158684.7685,0.2058411,5,4,4,PF,7,0,7,0,0
107,Indigenous Peoples,Colombia,2000,0.25,Christian,Traditional,1,0,1,3027922793.23722,38901889,99886577330.7271,0.19084487,5,4,4,PF,7,0,7,0,0
107,Indigenous Peoples,Colombia,2001,0.25,Christian,Traditional,1,0,1,3264438192.23092,39528382,98211749595.5442,0.20667602,5,4,4,PF,7,0,7,0,0
107,Indigenous Peoples,Colombia,2002,0.25,Christian,Traditional,1,0,1,3347522601.66757,40147368,97963003804.7851,0.20393648,5,4,4,PF,7,0,7,3,0
107,Indigenous Peoples,Colombia,2003,0.25,Christian,Traditional,1,0,1,3278369502.89299,40760731,94641378693.223,0.203877536,4,4,4,PF,7,0,7,0,1
107,Indigenous Peoples,Colombia,2004,0.25,Christian,Traditional,1,0,1,4056896991.18546,41354642,117081522349.677,0.202850552,4,4,4,PF,7,0,7,0,0
107,Indigenous Peoples,Colombia,1982,0.23,Christian,Traditional,1,0,1,667866120.930581,27091365,38968039721.748,0.59585705,2,2,3,F,8,0,8,0,0
107,Indigenous Peoples,Colombia,1983,0.23,Christian,Traditional,1,0,1,859813605.599187,27719022,38729822781.5997,0.64361723,4,2,3,F,8,0,8,0,0
107,Indigenous Peoples,Colombia,1984,0.23,Christian,Traditional,1,0,1,889730898.558775,28365636,38253120737.9671,0.64172842,4,2,3,F,8,0,8,0,0
107,Indigenous Peoples,Colombia,2017,0.25,Christian,Traditional,0,0,0,10018029817.5824,47907203,311883730690.129,,4,3,3,PF,7,0,7,0,0
107,Indigenous Peoples,Colombia,2018,0.25,Christian,Traditional,1,0,1,10134719590.5505,48796138,334198214706.209,,4,3,3,PF,7,0,7,4,0
107,Indigenous Peoples,Colombia,2019,0.25,Christian,Traditional,1,0,1,10167547855.5704,49757785,323109543324.321,,4,3,3,PF,,,,0,0
107,Indigenous Peoples,Colombia,2020,0.25,Christian,Traditional,1,0,1,9216420435.93263,50617028,270299982887.01,,4,3,3,PF,,,,0,0
108,Turkish Cypriots,Cyprus,1976,,Sunni Muslim,"",0,0,0,,645088,576090073.715036,0.39697679,,3,4,PF,10,0,10,0,0
108,Turkish Cypriots,Cyprus,1977,,Sunni Muslim,"",0,0,0,,652648,734887973.975806,0.39583519,3,3,4,PF,10,0,10,0,0
108,Turkish Cypriots,Cyprus,1978,,Sunni Muslim,"",0,0,0,,660180,964026512.197839,0.38846473,3,3,4,PF,10,0,10,0,0
108,Turkish Cypriots,Cyprus,1979,,Sunni Muslim,"",0,0,0,,667770,1288715209.58084,0.42993877,3,3,3,PF,10,0,10,0,0
108,Turkish Cypriots,Cyprus,1980,,Sunni Muslim,"",0,0,0,,675451,2154311276.94859,0.29690166,3,3,3,PF,10,0,10,0,0
108,Turkish Cypriots,Cyprus,1981,,Sunni Muslim,"",0,0,0,,683204,2087496373.77964,0.71155474,3,,,"",10,0,10,0,0
108,Turkish Cypriots,Cyprus,1982,,Sunni Muslim,"",0,0,0,,691136,2159242416.76942,0.71422438,3,1,2,F,10,0,10,0,0
108,Turkish Cypriots,Cyprus,1983,,Sunni Muslim,"",0,0,0,,701318,2160364071.19021,1.28226264,3,1,2,F,10,0,10,0,0
108,Turkish Cypriots,Cyprus,1984,,Sunni Muslim,"",0,0,0,,713636,2278248953.14058,1.28473738,3,1,2,F,10,0,10,0,0
108,Turkish Cypriots,Cyprus,1985,,Sunni Muslim,"",0,0,0,30737332.9129284,725721,2430411900.19194,1.00840792,3,1,2,F,10,0,10,0,0
108,Turkish Cypriots,Cyprus,1986,,Sunni Muslim,"",0,0,0,48729244.323958,737607,3090734463.27684,1.281902673,3,1,2,F,10,0,10,0,0
108,Turkish Cypriots,Cyprus,1987,,Sunni Muslim,"",0,0,0,199500731.141773,749284,3704813885.50548,1.28392942,3,1,2,F,10,0,10,0,0
108,Turkish Cypriots,Cyprus,1988,,Sunni Muslim,"",0,0,0,243815864.399297,760759,4278792597.23965,1.28802094,3,1,2,F,10,0,10,0,0
108,Turkish Cypriots,Cyprus,1989,,Sunni Muslim,"",0,0,0,244995663.322357,772065,4563482603.5503,1.56622297,,1,1,F,10,0,10,0,0
108,Turkish Cypriots,Cyprus,1990,,Sunni Muslim,"",0,0,0,411409063.265004,783120,5591130217.66965,1.568590805,,1,1,F,10,0,10,0,0
108,Turkish Cypriots,Cyprus,1991,,Sunni Muslim,"",0,0,0,418387368.734114,793880,5770197348.48485,1.56322116,,1,1,F,10,0,10,0,0
108,Turkish Cypriots,Cyprus,1992,,Sunni Muslim,"",0,0,0,630127106.011074,804241,6912150456.32334,1.565404029,,1,1,F,10,0,10,0,0
108,Turkish Cypriots,Cyprus,1993,,Sunni Muslim,"",0,0,0,268277271.620148,816621,6590291048.29211,1.57047927,,1,1,F,10,0,10,0,0
108,Turkish Cypriots,Cyprus,1994,,Sunni Muslim,"",0,0,0,298469126.876729,835350,7425703928.57143,1.559974179,3,1,1,F,10,0,10,0,0
108,Turkish Cypriots,Cyprus,1995,,Sunni Muslim,"",0,0,0,298833385.510591,853538,9933133247.08926,1.569532055,3,1,1,F,10,0,10,0,0
108,Turkish Cypriots,Cyprus,1996,,Sunni Muslim,"",0,0,0,448075909.330522,871297,10011918444.1656,1.568833303,3,1,1,F,10,0,10,0,0
108,Turkish Cypriots,Cyprus,1997,,Sunni Muslim,"",0,0,0,534141188.663451,888820,9547818700.11403,1.569062,3,1,1,F,10,0,10,0,0
108,Turkish Cypriots,Cyprus,1998,,Sunni Muslim,"",0,0,0,483748645.108205,906121,10248617647.0588,1.561060679,3,1,1,F,10,0,10,2,0
